GID 19111
 1.00190     0.00479
 0.99562     0.00644
 0.98470     0.00901
 0.97190     0.01187
 0.95728     0.01496
 0.94115     0.01824
 0.92390     0.02164
 0.90591     0.02516
 0.88757     0.02874
 0.86906     0.03240
 0.85048     0.03612
 0.83183     0.03991
 0.81315     0.04374
 0.79445     0.04761
 0.77577     0.05152
 0.75713     0.05542
 0.73853     0.05932
 0.72001     0.06319
 0.70157     0.06703
 0.68321     0.07080
 0.66492     0.07452
 0.64671     0.07819
 0.62858     0.08176
 0.61050     0.08525
 0.59250     0.08864
 0.57454     0.09193
 0.55664     0.09510
 0.53881     0.09817
 0.52102     0.10108
 0.50329     0.10387
 0.48562     0.10652
 0.46803     0.10900
 0.45048     0.11131
 0.43301     0.11345
 0.41560     0.11541
 0.39826     0.11717
 0.38102     0.11874
 0.36388     0.12009
 0.34685     0.12121
 0.32995     0.12207
 0.31317     0.12268
 0.29654     0.12303
 0.28009     0.12308
 0.26382     0.12285
 0.24778     0.12230
 0.23200     0.12141
 0.21652     0.12017
 0.20140     0.11857
 0.18663     0.11658
 0.17217     0.11419
 0.15807     0.11139
 0.14430     0.10815
 0.13092     0.10446
 0.11793     0.10034
 0.10540     0.09584
 0.09340     0.09096
 0.08204     0.08578
 0.07142     0.08037
 0.06168     0.07490
 0.05291     0.06946
 0.04511     0.06414
 0.03826     0.05900
 0.03230     0.05404
 0.02712     0.04929
 0.02263     0.04474
 0.01875     0.04040
 0.01541     0.03627
 0.01252     0.03232
 0.01004     0.02860
 0.00791     0.02508
 0.00611     0.02173
 0.00458     0.01855
 0.00328     0.01553
 0.00222     0.01273
 0.00138     0.00984
 0.00076     0.00734
 0.00029     0.00457
 0.00004     0.00152
 0.00002     0.00122
 0.00022    -0.00148
 0.00075    -0.00331
 0.00173    -0.00459
 0.00321    -0.00591
 0.00504    -0.00698
 0.00718    -0.00786
 0.00962    -0.00864
 0.01236    -0.00933
 0.01546    -0.00998
 0.01897    -0.01061
 0.02295    -0.01124
 0.02752    -0.01185
 0.03281    -0.01245
 0.03895    -0.01302
 0.04615    -0.01358
 0.05463    -0.01407
 0.06456    -0.01447
 0.07611    -0.01476
 0.08934    -0.01489
 0.10412    -0.01487
 0.12011    -0.01476
 0.13695    -0.01458
 0.15436    -0.01436
 0.17212    -0.01409
 0.19009    -0.01381
 0.20821    -0.01351
 0.22640    -0.01317
 0.24464    -0.01279
 0.26292    -0.01238
 0.28123    -0.01193
 0.29960    -0.01143
 0.31803    -0.01089
 0.33653    -0.01032
 0.35514    -0.00969
 0.37381    -0.00903
 0.39259    -0.00835
 0.41144    -0.00765
 0.43038    -0.00691
 0.44937    -0.00618
 0.46843    -0.00544
 0.48755    -0.00468
 0.50670    -0.00394
 0.52586    -0.00321
 0.54497    -0.00249
 0.56402    -0.00179
 0.58299    -0.00110
 0.60191    -0.00046
 0.62076     0.00017
 0.63958     0.00075
 0.65832     0.00130
 0.67700     0.00182
 0.69564     0.00230
 0.71423     0.00273
 0.73277     0.00311
 0.75124     0.00345
 0.76964     0.00375
 0.78792     0.00400
 0.80607     0.00419
 0.82406     0.00433
 0.84184     0.00438
 0.85938     0.00436
 0.87663     0.00422
 0.89354     0.00393
 0.91002     0.00349
 0.92596     0.00284
 0.94122     0.00198
 0.95559     0.00092
 0.96887    -0.00036
 0.98090    -0.00182
 0.99152    -0.00339
 0.99782    -0.00450
