GID 18091
 1.00190     0.00480
 0.99562     0.00607
 0.98470     0.00820
 0.97190     0.01060
 0.95728     0.01323
 0.94115     0.01605
 0.92390     0.01902
 0.90591     0.02213
 0.88757     0.02533
 0.86906     0.02862
 0.85048     0.03199
 0.83183     0.03543
 0.81315     0.03892
 0.79445     0.04246
 0.77577     0.04603
 0.75713     0.04960
 0.73853     0.05317
 0.72001     0.05672
 0.70157     0.06024
 0.68321     0.06370
 0.66492     0.06712
 0.64670     0.07048
 0.62857     0.07376
 0.61049     0.07696
 0.59249     0.08007
 0.57453     0.08308
 0.55663     0.08599
 0.53880     0.08879
 0.52101     0.09145
 0.50328     0.09400
 0.48561     0.09641
 0.46802     0.09866
 0.45047     0.10076
 0.43300     0.10270
 0.41559     0.10446
 0.39825     0.10604
 0.38101     0.10744
 0.36387     0.10862
 0.34684     0.10960
 0.32994     0.11033
 0.31316     0.11084
 0.29653     0.11109
 0.28008     0.11108
 0.26381     0.11081
 0.24777     0.11023
 0.23199     0.10936
 0.21651     0.10818
 0.20139     0.10667
 0.18662     0.10483
 0.17216     0.10263
 0.15806     0.10007
 0.14429     0.09713
 0.13091     0.09382
 0.11792     0.09014
 0.10539     0.08611
 0.09340     0.08176
 0.08204     0.07716
 0.07142     0.07236
 0.06168     0.06750
 0.05291     0.06266
 0.04511     0.05792
 0.03826     0.05332
 0.03230     0.04889
 0.02712     0.04464
 0.02263     0.04056
 0.01875     0.03667
 0.01541     0.03297
 0.01252     0.02943
 0.01004     0.02609
 0.00791     0.02292
 0.00611     0.01991
 0.00458     0.01703
 0.00328     0.01430
 0.00222     0.01174
 0.00138     0.00916
 0.00076     0.00700
 0.00029     0.00451
 0.00004     0.00146
 0.00002     0.00125
 0.00022    -0.00155
 0.00075    -0.00351
 0.00173    -0.00527
 0.00321    -0.00685
 0.00504    -0.00823
 0.00718    -0.00945
 0.00962    -0.01057
 0.01236    -0.01162
 0.01546    -0.01264
 0.01897    -0.01365
 0.02295    -0.01467
 0.02752    -0.01569
 0.03281    -0.01673
 0.03895    -0.01777
 0.04615    -0.01883
 0.05463    -0.01988
 0.06456    -0.02088
 0.07611    -0.02181
 0.08934    -0.02262
 0.10411    -0.02328
 0.12010    -0.02383
 0.13694    -0.02424
 0.15435    -0.02455
 0.17211    -0.02475
 0.19008    -0.02486
 0.20820    -0.02488
 0.22639    -0.02481
 0.24463    -0.02465
 0.26291    -0.02441
 0.28122    -0.02409
 0.29959    -0.02368
 0.31802    -0.02319
 0.33652    -0.02264
 0.35513    -0.02200
 0.37380    -0.02130
 0.39258    -0.02054
 0.41143    -0.01974
 0.43037    -0.01888
 0.44936    -0.01798
 0.46842    -0.01706
 0.48754    -0.01610
 0.50669    -0.01512
 0.52585    -0.01414
 0.54496    -0.01315
 0.56401    -0.01216
 0.58298    -0.01117
 0.60190    -0.01020
 0.62075    -0.00924
 0.63957    -0.00830
 0.65831    -0.00739
 0.67700    -0.00650
 0.69564    -0.00564
 0.71423    -0.00482
 0.73277    -0.00404
 0.75124    -0.00330
 0.76964    -0.00260
 0.78792    -0.00194
 0.80607    -0.00135
 0.82406    -0.00081
 0.84184    -0.00035
 0.85938     0.00003
 0.87663     0.00029
 0.89354     0.00041
 0.91002     0.00037
 0.92596     0.00014
 0.94122    -0.00030
 0.95559    -0.00094
 0.96887    -0.00178
 0.98090    -0.00280
 0.99152    -0.00395
 0.99782    -0.00477
