AC-04
 0.99984     0.00249
 0.98701     0.00921
 0.96332     0.01938
 0.93448     0.03017
 0.90155     0.04095
 0.86515     0.05175
 0.82647     0.06249
 0.78652     0.07312
 0.74597     0.08356
 0.70516     0.09378
 0.66424     0.10376
 0.62344     0.11340
 0.58293     0.12264
 0.54308     0.13131
 0.50421     0.13916
 0.46641     0.14594
 0.42958     0.15150
 0.39381     0.15569
 0.35913     0.15839
 0.32556     0.15944
 0.29301     0.15878
 0.26147     0.15637
 0.23089     0.15213
 0.20119     0.14604
 0.17241     0.13814
 0.14477     0.12850
 0.11859     0.11731
 0.09443     0.10488
 0.07294     0.09175
 0.05470     0.07856
 0.03997     0.06600
 0.02855     0.05449
 0.01992     0.04426
 0.01348     0.03526
 0.00872     0.02737
 0.00524     0.02041
 0.00277     0.01419
 0.00111     0.00860
 0.00020     0.00352
 0.00009    -0.00117
 0.00113    -0.00564
 0.00393    -0.00944
 0.00826    -0.01203
 0.01368    -0.01350
 0.02012    -0.01409
 0.02784    -0.01400
 0.03739    -0.01333
 0.04970    -0.01194
 0.06633    -0.00946
 0.08962    -0.00539
 0.12123     0.00059
 0.15880     0.00774
 0.19801     0.01475
 0.23760     0.02116
 0.27757     0.02697
 0.31792     0.03224
 0.35838     0.03701
 0.39889     0.04123
 0.43929     0.04488
 0.47962     0.04791
 0.51984     0.05033
 0.55982     0.05209
 0.59938     0.05314
 0.63850     0.05336
 0.67720     0.05271
 0.71553     0.05112
 0.75341     0.04856
 0.79079     0.04500
 0.82743     0.04039
 0.86310     0.03468
 0.89753     0.02784
 0.93029     0.01993
 0.96025     0.01135
 0.98573     0.00270
 0.99984    -0.00251
