AC-03
 0.99975     0.00451
 0.98752     0.01054
 0.96408     0.01922
 0.93420     0.02877
 0.90011     0.03852
 0.86332     0.04816
 0.82494     0.05761
 0.78561     0.06692
 0.74583     0.07612
 0.70594     0.08519
 0.66588     0.09420
 0.62562     0.10319
 0.58541     0.11209
 0.54576     0.12070
 0.50701     0.12874
 0.46920     0.13600
 0.43237     0.14225
 0.39665     0.14728
 0.36213     0.15090
 0.32873     0.15292
 0.29636     0.15325
 0.26495     0.15179
 0.23438     0.14847
 0.20458     0.14327
 0.17561     0.13620
 0.14758     0.12729
 0.12084     0.11669
 0.09591     0.10465
 0.07346     0.09159
 0.05418     0.07813
 0.03857     0.06506
 0.02659     0.05290
 0.01775     0.04206
 0.01142     0.03265
 0.00694     0.02454
 0.00385     0.01756
 0.00184     0.01143
 0.00061     0.00604
 0.00004     0.00124
 0.00023    -0.00318
 0.00150    -0.00750
 0.00432    -0.01130
 0.00850    -0.01421
 0.01393    -0.01607
 0.02060    -0.01700
 0.02892    -0.01720
 0.03969    -0.01669
 0.05435    -0.01524
 0.07521    -0.01233
 0.10450    -0.00751
 0.14104    -0.00113
 0.18011     0.00555
 0.21953     0.01189
 0.25917     0.01785
 0.29902     0.02346
 0.33903     0.02877
 0.37895     0.03374
 0.41859     0.03829
 0.45793     0.04235
 0.49702     0.04584
 0.53582     0.04870
 0.57430     0.05087
 0.61232     0.05227
 0.64992     0.05280
 0.68712     0.05239
 0.72397     0.05100
 0.76034     0.04856
 0.79620     0.04505
 0.83137     0.04038
 0.86573     0.03452
 0.89912     0.02742
 0.93117     0.01912
 0.96081     0.01001
 0.98613     0.00084
 0.99975    -0.00450
